mask_id,segmentation,area,bbox,predicted_iou,point_coords,stability_score,crop_box
85,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",12274,"[744.0, 279.0, 59.0, 229.0]",0.6266047954559326,"[[795.4453125, 465.15625]]",0.9221786856651306,"[0.0, 0.0, 1257.0, 916.0]"
86,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",11515,"[752.0, 0.0, 55.0, 278.0]",0.5922803282737732,"[[756.1640625, 221.84375]]",0.838961660861969,"[0.0, 0.0, 1257.0, 916.0]"
87,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7103,"[803.0, 392.0, 266.0, 65.0]",0.5720627903938293,"[[1050.7734375, 436.53125]]",0.9002400636672974,"[0.0, 0.0, 1257.0, 916.0]"
88,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",19413,"[29.0, 151.0, 350.0, 194.0]",0.5241546034812927,"[[363.3515625, 236.15625]]",0.8921764492988586,"[0.0, 0.0, 1257.0, 916.0]"
89,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7707,"[706.0, 613.0, 283.0, 49.0]",0.5062265396118164,"[[736.5234375, 651.21875]]",0.8617401719093323,"[0.0, 0.0, 1257.0, 916.0]"
90,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",17897,"[0.0, 484.0, 744.0, 75.0]",0.5007728338241577,"[[697.2421875, 551.03125]]",0.8249825239181519,"[0.0, 0.0, 1257.0, 916.0]"
91,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6585,"[708.0, 613.0, 173.0, 46.0]",0.49602535367012024,"[[815.0859375, 622.59375]]",0.8580517172813416,"[0.0, 0.0, 1257.0, 916.0]"
92,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",43641,"[418.0, 544.0, 561.0, 202.0]",0.49064359068870544,"[[520.4765625, 708.46875]]",0.9050459265708923,"[0.0, 0.0, 1257.0, 916.0]"
93,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",15603,"[0.0, 349.0, 247.0, 114.0]",0.47953054308891296,"[[127.6640625, 407.90625]]",0.8212007284164429,"[0.0, 0.0, 1257.0, 916.0]"
94,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16981,"[0.0, 459.0, 1057.0, 99.0]",0.4508933424949646,"[[579.3984375, 522.40625]]",0.8182482123374939,"[0.0, 0.0, 1257.0, 916.0]"
95,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6354,"[741.0, 429.0, 68.0, 184.0]",0.4206351339817047,"[[775.8046875, 522.40625]]",0.8842606544494629,"[0.0, 0.0, 1257.0, 916.0]"
96,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",17549,"[81.0, 483.0, 903.0, 75.0]",0.40220293402671814,"[[500.8359375, 493.78125]]",0.8332145810127258,"[0.0, 0.0, 1257.0, 916.0]"
97,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6938,"[0.0, 817.0, 52.0, 141.0]",0.9723421931266785,"[[9.8203125, 943.78125]]",0.9798282980918884,"[0.0, 450.0, 1257.0, 916.0]"
98,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7305,"[622.0, 1204.0, 123.0, 95.0]",0.9591615200042725,"[[716.8828125, 1272.96875]]",0.9586400985717773,"[0.0, 450.0, 1257.0, 916.0]"
99,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10770,"[47.0, 821.0, 114.0, 132.0]",0.9563955068588257,"[[68.7421875, 915.15625]]",0.9648163318634033,"[0.0, 450.0, 1257.0, 916.0]"
100,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10816,"[47.0, 795.0, 289.0, 159.0]",0.95470130443573,"[[68.7421875, 943.78125]]",0.9678182005882263,"[0.0, 450.0, 1257.0, 916.0]"
101,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3017,"[923.0, 997.0, 97.0, 33.0]",0.9514181613922119,"[[952.5703125, 1001.03125]]",0.9620376229286194,"[0.0, 450.0, 1257.0, 916.0]"
102,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",38186,"[0.0, 510.0, 345.0, 443.0]",0.9457187056541443,"[[186.5859375, 528.71875]]",0.8857561349868774,"[0.0, 450.0, 1257.0, 916.0]"
103,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8284,"[769.0, 1208.0, 126.0, 99.0]",0.9442667365074158,"[[795.4453125, 1230.03125]]",0.9490251541137695,"[0.0, 450.0, 1257.0, 916.0]"
104,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2275,"[431.0, 1033.0, 77.0, 32.0]",0.9420718550682068,"[[441.9140625, 1043.96875]]",0.9680483341217041,"[0.0, 450.0, 1257.0, 916.0]"
105,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5715,"[121.0, 867.0, 96.0, 80.0]",0.9391601085662842,"[[186.5859375, 900.84375]]",0.845219075679779,"[0.0, 450.0, 1257.0, 916.0]"
106,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7860,"[307.0, 1189.0, 113.0, 91.0]",0.9381586313247681,"[[402.6328125, 1215.71875]]",0.8721123933792114,"[0.0, 450.0, 1257.0, 916.0]"
107,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",29016,"[7.0, 657.0, 351.0, 289.0]",0.9329590201377869,"[[68.7421875, 671.84375]]",0.919442892074585,"[0.0, 450.0, 1257.0, 916.0]"
108,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",11003,"[4.0, 819.0, 156.0, 137.0]",0.9115920662879944,"[[88.3828125, 929.46875]]",0.9163357019424438,"[0.0, 450.0, 1257.0, 916.0]"
109,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2598,"[558.0, 1200.0, 44.0, 91.0]",0.8996279835700989,"[[579.3984375, 1215.71875]]",0.9612199068069458,"[0.0, 450.0, 1257.0, 916.0]"
110,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",661,"[1173.0, 852.0, 24.0, 47.0]",0.8981370329856873,"[[1188.2578125, 872.21875]]",0.9643387794494629,"[0.0, 450.0, 1257.0, 916.0]"
111,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2335,"[436.0, 898.0, 95.0, 48.0]",0.8971918821334839,"[[461.5546875, 929.46875]]",0.9082086682319641,"[0.0, 450.0, 1257.0, 916.0]"
112,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3314,"[308.0, 914.0, 139.0, 36.0]",0.8956560492515564,"[[382.9921875, 929.46875]]",0.9566755294799805,"[0.0, 450.0, 1257.0, 916.0]"
113,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8297,"[0.0, 655.0, 63.0, 297.0]",0.8930395245552063,"[[49.1015625, 772.03125]]",0.9242133498191833,"[0.0, 450.0, 1257.0, 916.0]"
